Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2023,Level 4,QQ111,Hospitals,Dollars (millions),H21,Opening stocks,Financial performance,30,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H22,Closing stocks,Financial performance,33,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H23,Surplus before income tax,Financial performance,82,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H24,Total assets,Financial position,2349,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H25,Current assets,Financial position,447,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H26,Fixed tangible assets,Financial position,1081,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H27,Additions to fixed assets,Financial position,142,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H28,Disposals of fixed assets,Financial position,10,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H29,Other assets,Financial position,821,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H30,Total equity and liabilities,Financial position,2349,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1330,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H32,Current liabilities,Financial position,491,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H33,Other liabilities,Financial position,527,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H36,Current ratio,Financial ratios,91,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H37,Quick ratio,Financial ratios,84,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H39,Return on equity,Financial ratios,6,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H40,Return on total assets,Financial ratios,3,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H41,Liabilities structure,Financial ratios,57,ANZSIC06 group Q840
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H01,Total income,Financial performance,16473,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,16072,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H08,Total expenditure,Financial performance,13964,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H09,Interest and donations,Financial performance,109,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H10,Indirect taxes,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H11,Depreciation,Financial performance,398,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,6250,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H13,Redundancy and severance,Financial performance,2,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,7043,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H20,Non-operating expenses,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H21,Opening stocks,Financial performance,37,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H22,Closing stocks,Financial performance,41,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H23,Surplus before income tax,Financial performance,2512,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H24,Total assets,Financial position,11758,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H25,Current assets,Financial position,4771,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H26,Fixed tangible assets,Financial position,2715,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H27,Additions to fixed assets,Financial position,667,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,227,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H29,Other assets,Financial position,4273,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H30,Total equity and liabilities,Financial position,11758,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,5577,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H32,Current liabilities,Financial position,3501,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H33,Other liabilities,Financial position,2681,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H36,Current ratio,Financial ratios,136,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H37,Quick ratio,Financial ratios,135,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H39,Return on equity,Financial ratios,45,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H40,Return on total assets,Financial ratios,21,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H41,Liabilities structure,Financial ratios,47,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H01,Total income,Financial performance,9147,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,584,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,8062,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H07,Non-operating income,Financial performance,500,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H08,Total expenditure,Financial performance,8191,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H09,Interest and donations,Financial performance,156,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H10,Indirect taxes,Financial performance,40,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H11,Depreciation,Financial performance,187,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H12,Salaries and wages paid,Financial performance,4604,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,3074,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H20,Non-operating expenses,Financial performance,130,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H21,Opening stocks,Financial performance,12,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H22,Closing stocks,Financial performance,29,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H23,Surplus before income tax,Financial performance,973,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H24,Total assets,Financial position,23820,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H25,Current assets,Financial position,3821,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H26,Fixed tangible assets,Financial position,12423,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H27,Additions to fixed assets,Financial position,1059,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H28,Disposals of fixed assets,Financial position,272,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H29,Other assets,Financial position,7576,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H30,Total equity and liabilities,Financial position,23820,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,12839,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H32,Current liabilities,Financial position,3579,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H33,Other liabilities,Financial position,7402,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H36,Current ratio,Financial ratios,107,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H37,Quick ratio,Financial ratios,106,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H39,Return on equity,Financial ratios,8,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H40,Return on total assets,Financial ratios,4,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H41,Liabilities structure,Financial ratios,54,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H01,Total income,Financial performance,26332,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,23144,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,2878,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H07,Non-operating income,Financial performance,310,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H08,Total expenditure,Financial performance,23839,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H09,Interest and donations,Financial performance,1074,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H10,Indirect taxes,Financial performance,267,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H11,Depreciation,Financial performance,879,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,6472,ANZSIC06 divisions R and S
2023,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H13,Redundancy and severance,Financial performance,3,ANZSIC06 divisions R and S
